partner_id	evaluationId	announcementId	announcementNo	announcementTitle	branchName	workStatus	evaluationStatus	priority	bidType	category	prefecture	publishDate	deadline	evaluatedAt	organization
ptn-25	247	ann-42	42	図書館建設工事（南工区）	東京支店	in_progress	all_met	2	document_request	建築工事	山梨県	2025-10-23	2025-12-03	2025-10-24T12:42:00	国土交通省 関東地方整備局
ptn-25	260	ann-44	44	西市民会館改修工事その4	神戸支店	completed	all_met	3	unknown	建築工事	長野県	2025-11-05	2025-12-03	2025-11-07T16:13:00	国土交通省 関東地方整備局
ptn-25	234	ann-39	39	乙学校耐震補強工事その9	新潟支店	not_started	unmet	5	planning_competition	建築工事	富山県	2025-10-31	2025-12-02	2025-11-03T17:11:00	国土交通省 関東地方整備局
ptn-25	208	ann-35	35	庁舎改修工事（A地区・第5工区）	北陸支店	in_progress	unmet	4	open_competitive	建築工事	神奈川県	2025-10-25	2025-12-01	2025-10-26T09:09:00	国土交通省 関東地方整備局
ptn-25	221	ann-37	37	学校体育館建設工事（C工区）	名古屋支店	not_started	unmet	4	designated_competitive	建築工事	神奈川県	2025-11-01	2025-12-01	2025-11-03T13:40:00	国土交通省 関東地方整備局
ptn-25	182	ann-31	31	令和6年度 上流地区トンネル照明更新工事	九州支店	not_started	all_met	5	open_competitive	電気工事	東京都	2025-10-28	2025-11-30	2025-10-30T10:07:00	国土交通省 関東地方整備局
ptn-25	195	ann-33	33	トンネル防災設備工事（第3期）	札幌支店	in_progress	other_only_unmet	3	open_competitive	電気工事	神奈川県	2025-10-23	2025-11-30	2025-10-26T14:38:00	国土交通省 関東地方整備局
ptn-25	169	ann-29	29	第三調整池整備工事その9	広島支店	completed	all_met	5	unknown	土木工事	東京都	2025-10-27	2025-11-29	2025-10-28T15:36:00	国土交通省 関東地方整備局
ptn-26	293	ann-49	49	第三福祉センター建設工事その9	四国支店	not_started	unmet	5	open_competitive	建築工事	愛知県	2025-11-07	2025-12-05	2025-11-09T13:04:00	国土交通省 関東地方整備局
ptn-26	267	ann-45	45	市営住宅外壁改修工事（中央地区・第5工区）	沖縄支店	in_progress	other_only_unmet	4	other	建築工事	岐阜県	2025-11-01	2025-12-04	2025-11-04T14:02:00	国土交通省 関東地方整備局
ptn-26	280	ann-47	47	市営住宅給排水設備工事（第一工区）	仙台支店	completed	unmet	5	open_competitive	管工事	静岡県	2025-10-26	2025-12-04	2025-10-27T09:33:00	国土交通省 関東地方整備局
ptn-26	241	ann-41	41	令和7年度 北地区警察署改修工事	本店	not_started	all_met	2	open_counter	建築工事	福井県	2025-11-01	2025-12-03	2025-11-02T15:00:00	国土交通省 関東地方整備局
ptn-26	254	ann-43	43	公民館改修工事（第3期）	関東支店	not_started	all_met	3	opinion_request	建築工事	長野県	2025-11-04	2025-12-03	2025-11-06T10:31:00	国土交通省 関東地方整備局
ptn-26	228	ann-38	38	学校校舎改修工事（第8期）	千葉支店	in_progress	unmet	5	negotiated_contract	建築工事	新潟県	2025-10-24	2025-12-02	2025-10-27T11:29:00	国土交通省 関東地方整備局
ptn-26	215	ann-36	36	令和8年度 B地区庁舎建替工事	大阪支店	in_progress	unmet	4	designated_competitive	建築工事	神奈川県	2025-10-24	2025-12-01	2025-10-26T16:58:00	国土交通省 関東地方整備局
ptn-26	189	ann-32	32	トンネル換気設備工事（下流工区）	福岡支店	completed	other_only_unmet	2	open_competitive	機械設備工事	東京都	2025-11-02	2025-11-30	2025-11-05T17:56:00	国土交通省 関東地方整備局
ptn-26	202	ann-34	34	右岸トンネル内装板補修工事その4	静岡支店	not_started	unmet	4	open_competitive	土木工事	神奈川県	2025-10-29	2025-11-30	2025-10-30T12:27:00	国土交通省 関東地方整備局
ptn-26	176	ann-30	30	トンネル補修工事（第四地区・第10工区）	四国支店	in_progress	all_met	5	other	土木工事	東京都	2025-11-01	2025-11-29	2025-11-03T13:25:00	国土交通省 関東地方整備局
ptn-27	287	ann-48	48	市営住宅エレベーター更新工事（第8期）	北陸支店	in_progress	unmet	5	open_competitive	機械設備工事	愛知県	2025-10-27	2025-12-05	2025-10-29T16:22:00	国土交通省 関東地方整備局
ptn-27	300	ann-50	50	保健センター改修工事（第四地区・第10工区）	名古屋支店	completed	unmet	1	open_competitive	建築工事	愛知県	2025-10-29	2025-12-05	2025-11-01T11:53:00	国土交通省 関東地方整備局
ptn-27	274	ann-46	46	令和6年度 本地区市営住宅屋上防水工事	札幌支店	not_started	unmet	5	open_competitive	防水工事	静岡県	2025-11-06	2025-12-04	2025-11-07T12:51:00	国土交通省 関東地方整備局
ptn-27	248	ann-42	42	図書館建設工事（南工区）	広島支店	in_progress	all_met	3	document_request	建築工事	山梨県	2025-10-23	2025-12-03	2025-10-25T13:49:00	国土交通省 関東地方整備局
ptn-27	261	ann-44	44	西市民会館改修工事その4	九州支店	not_started	other_only_unmet	4	unknown	建築工事	長野県	2025-11-05	2025-12-03	2025-11-08T17:20:00	国土交通省 関東地方整備局
ptn-27	235	ann-40	40	消防署建設工事（丙地区・第10工区）	東北支店	in_progress	all_met	1	preferred_designation	建築工事	石川県	2025-10-28	2025-12-02	2025-10-29T09:18:00	国土交通省 関東地方整備局
ptn-27	209	ann-35	35	庁舎改修工事（A地区・第5工区）	横浜支店	completed	unmet	4	open_competitive	建築工事	神奈川県	2025-10-25	2025-12-01	2025-10-27T10:16:00	国土交通省 関東地方整備局
ptn-27	222	ann-37	37	学校体育館建設工事（C工区）	京都支店	not_started	unmet	5	designated_competitive	建築工事	神奈川県	2025-11-01	2025-12-01	2025-11-04T14:47:00	国土交通省 関東地方整備局
ptn-27	183	ann-31	31	令和6年度 上流地区トンネル照明更新工事	名古屋支店	not_started	other_only_unmet	2	open_competitive	電気工事	東京都	2025-10-28	2025-11-30	2025-10-31T11:14:00	国土交通省 関東地方整備局
ptn-27	196	ann-33	33	トンネル防災設備工事（第3期）	新潟支店	in_progress	unmet	3	open_competitive	電気工事	神奈川県	2025-10-23	2025-11-30	2025-10-24T15:45:00	国土交通省 関東地方整備局
ptn-28	307	ann-52	52	市民プール改修工事（下流工区）	京都支店	in_progress	all_met	4	designated_competitive	建築工事	滋賀県	2025-10-27	2025-12-06	2025-10-28T09:42:00	国土交通省 関東地方整備局
ptn-28	294	ann-49	49	第三福祉センター建設工事その9	大阪支店	not_started	unmet	5	open_competitive	建築工事	愛知県	2025-11-07	2025-12-05	2025-11-10T14:11:00	国土交通省 関東地方整備局
ptn-28	268	ann-45	45	市営住宅外壁改修工事（中央地区・第5工区）	福岡支店	in_progress	unmet	5	other	建築工事	岐阜県	2025-11-01	2025-12-04	2025-11-02T15:09:00	国土交通省 関東地方整備局
ptn-28	281	ann-47	47	市営住宅給排水設備工事（第一工区）	静岡支店	not_started	unmet	5	open_competitive	管工事	静岡県	2025-10-26	2025-12-04	2025-10-28T10:40:00	国土交通省 関東地方整備局
ptn-28	242	ann-41	41	令和7年度 北地区警察署改修工事	仙台支店	not_started	all_met	3	open_counter	建築工事	福井県	2025-11-01	2025-12-03	2025-11-03T16:07:00	国土交通省 関東地方整備局
ptn-28	255	ann-43	43	公民館改修工事（第3期）	四国支店	in_progress	other_only_unmet	4	opinion_request	建築工事	長野県	2025-11-04	2025-12-03	2025-11-07T11:38:00	国土交通省 関東地方整備局
ptn-28	229	ann-39	39	乙学校耐震補強工事その9	沖縄支店	completed	all_met	5	planning_competition	建築工事	富山県	2025-10-31	2025-12-02	2025-11-01T12:36:00	国土交通省 関東地方整備局
ptn-28	216	ann-36	36	令和8年度 B地区庁舎建替工事	神戸支店	in_progress	unmet	5	designated_competitive	建築工事	神奈川県	2025-10-24	2025-12-01	2025-10-27T17:05:00	国土交通省 関東地方整備局
ptn-28	190	ann-32	32	トンネル換気設備工事（下流工区）	千葉支店	completed	unmet	3	open_competitive	機械設備工事	東京都	2025-11-02	2025-11-30	2025-11-03T09:03:00	国土交通省 関東地方整備局
ptn-28	203	ann-34	34	右岸トンネル内装板補修工事その4	東京支店	not_started	unmet	4	open_competitive	土木工事	神奈川県	2025-10-29	2025-11-30	2025-10-31T13:34:00	国土交通省 関東地方整備局
ptn-29	301	ann-51	51	令和8年度 上流地区スポーツセンター建設工事	神戸支店	not_started	all_met	4	designated_competitive	建築工事	三重県	2025-10-30	2025-12-06	2025-10-31T12:00:00	国土交通省 関東地方整備局
ptn-29	314	ann-53	53	体育館空調設備工事（第3期）	東北支店	not_started	all_met	4	negotiated_contract	機械設備工事	京都	2025-11-02	2025-12-06	2025-11-04T16:31:00	国土交通省 関東地方整備局
ptn-29	288	ann-48	48	市営住宅エレベーター更新工事（第8期）	横浜支店	in_progress	unmet	5	open_competitive	機械設備工事	愛知県	2025-10-27	2025-12-05	2025-10-30T17:29:00	国土交通省 関東地方整備局
ptn-29	275	ann-46	46	令和6年度 本地区市営住宅屋上防水工事	新潟支店	in_progress	unmet	5	open_competitive	防水工事	静岡県	2025-11-06	2025-12-04	2025-11-08T13:58:00	国土交通省 関東地方整備局
ptn-29	249	ann-42	42	図書館建設工事（南工区）	北陸支店	completed	other_only_unmet	4	document_request	建築工事	山梨県	2025-10-23	2025-12-03	2025-10-26T14:56:00	国土交通省 関東地方整備局
ptn-29	262	ann-44	44	西市民会館改修工事その4	名古屋支店	not_started	unmet	5	unknown	建築工事	長野県	2025-11-05	2025-12-03	2025-11-06T09:27:00	国土交通省 関東地方整備局
ptn-29	223	ann-38	38	学校校舎改修工事（第8期）	九州支店	not_started	all_met	5	negotiated_contract	建築工事	新潟県	2025-10-24	2025-12-02	2025-10-25T15:54:00	国土交通省 関東地方整備局
ptn-29	236	ann-40	40	消防署建設工事（丙地区・第10工区）	札幌支店	in_progress	all_met	3	preferred_designation	建築工事	石川県	2025-10-28	2025-12-02	2025-10-30T10:25:00	国土交通省 関東地方整備局
ptn-29	210	ann-35	35	庁舎改修工事（A地区・第5工区）	関東支店	completed	unmet	5	open_competitive	建築工事	神奈川県	2025-10-25	2025-12-01	2025-10-28T11:23:00	国土交通省 関東地方整備局
ptn-29	197	ann-33	33	トンネル防災設備工事（第3期）	本店	in_progress	unmet	4	open_competitive	電気工事	神奈川県	2025-10-23	2025-11-30	2025-10-25T16:52:00	国土交通省 関東地方整備局
ptn-30	308	ann-52	52	市民プール改修工事（下流工区）	沖縄支店	in_progress	all_met	4	designated_competitive	建築工事	滋賀県	2025-10-27	2025-12-06	2025-10-29T10:49:00	国土交通省 関東地方整備局
ptn-30	321	ann-54	54	右岸病院空調設備更新工事その4	仙台支店	not_started	other_only_unmet	5	planning_competition	機械設備工事	京都	2025-10-30	2025-12-06	2025-11-02T14:20:00	国土交通省 関東地方整備局
ptn-30	295	ann-50	50	保健センター改修工事（第四地区・第10工区）	関東支店	in_progress	all_met	3	open_competitive	建築工事	愛知県	2025-10-29	2025-12-05	2025-10-30T15:18:00	国土交通省 関東地方整備局
ptn-30	269	ann-45	45	市営住宅外壁改修工事（中央地区・第5工区）	千葉支店	completed	unmet	5	other	建築工事	岐阜県	2025-11-01	2025-12-04	2025-11-03T16:16:00	国土交通省 関東地方整備局
ptn-30	282	ann-47	47	市営住宅給排水設備工事（第一工区）	東京支店	not_started	unmet	5	open_competitive	管工事	静岡県	2025-10-26	2025-12-04	2025-10-29T11:47:00	国土交通省 関東地方整備局
ptn-30	243	ann-41	41	令和7年度 北地区警察署改修工事	静岡支店	not_started	other_only_unmet	4	open_counter	建築工事	福井県	2025-11-01	2025-12-03	2025-11-04T17:14:00	国土交通省 関東地方整備局
ptn-30	256	ann-43	43	公民館改修工事（第3期）	大阪支店	in_progress	unmet	4	opinion_request	建築工事	長野県	2025-11-04	2025-12-03	2025-11-05T12:45:00	国土交通省 関東地方整備局
ptn-30	230	ann-39	39	乙学校耐震補強工事その9	福岡支店	completed	all_met	3	planning_competition	建築工事	富山県	2025-10-31	2025-12-02	2025-11-02T13:43:00	国土交通省 関東地方整備局
ptn-30	217	ann-37	37	学校体育館建設工事（C工区）	四国支店	in_progress	all_met	5	designated_competitive	建築工事	神奈川県	2025-11-01	2025-12-01	2025-11-02T09:12:00	国土交通省 関東地方整備局
ptn-30	204	ann-34	34	右岸トンネル内装板補修工事その4	広島支店	not_started	unmet	5	open_competitive	土木工事	神奈川県	2025-10-29	2025-11-30	2025-11-01T14:41:00	国土交通省 関東地方整備局
ptn-31															
ptn-32	218	ann-37	37	学校体育館建設工事（C工区）	大阪支店	in_progress	all_met	2	designated_competitive	建築工事	神奈川県	2025-11-01	2025-12-01	2025-11-03T10:19:00	国土交通省 関東地方整備局
ptn-33	225	ann-38	38	学校校舎改修工事（第8期）	京都支店	in_progress	other_only_unmet	3	negotiated_contract	建築工事	新潟県	2025-10-24	2025-12-02	2025-10-27T17:08:00	国土交通省 関東地方整備局
ptn-33	238	ann-40	40	消防署建設工事（丙地区・第10工区）	本店	in_progress	unmet	4	preferred_designation	建築工事	石川県	2025-10-28	2025-12-02	2025-10-29T12:39:00	国土交通省 関東地方整備局
ptn-34	245	ann-41	41	令和7年度 北地区警察署改修工事	広島支店	in_progress	unmet	5	open_counter	建築工事	福井県	2025-11-01	2025-12-03	2025-11-03T10:28:00	国土交通省 関東地方整備局
ptn-34	258	ann-43	43	公民館改修工事（第3期）	九州支店	in_progress	unmet	5	opinion_request	建築工事	長野県	2025-11-04	2025-12-03	2025-11-07T14:59:00	国土交通省 関東地方整備局
ptn-34	232	ann-39	39	乙学校耐震補強工事その9	東北支店	not_started	unmet	4	planning_competition	建築工事	富山県	2025-10-31	2025-12-02	2025-11-01T15:57:00	国土交通省 関東地方整備局
ptn-35	265	ann-45	45	市営住宅外壁改修工事（中央地区・第5工区）	名古屋支店	in_progress	all_met	3	other	建築工事	岐阜県	2025-11-01	2025-12-04	2025-11-02T12:48:00	国土交通省 関東地方整備局
ptn-35	278	ann-47	47	市営住宅給排水設備工事（第一工区）	新潟支店	in_progress	all_met	4	open_competitive	管工事	静岡県	2025-10-26	2025-12-04	2025-10-28T16:19:00	国土交通省 関東地方整備局
ptn-35	252	ann-42	42	図書館建設工事（南工区）	四国支店	not_started	unmet	5	document_request	建築工事	山梨県	2025-10-23	2025-12-03	2025-10-26T17:17:00	国土交通省 関東地方整備局
ptn-35	239	ann-40	40	消防署建設工事（丙地区・第10工区）	仙台支店	completed	unmet	5	preferred_designation	建築工事	石川県	2025-10-28	2025-12-02	2025-10-30T13:46:00	国土交通省 関東地方整備局
ptn-36	285	ann-48	48	市営住宅エレベーター更新工事（第8期）	東京支店	in_progress	other_only_unmet	4	open_competitive	機械設備工事	愛知県	2025-10-27	2025-12-05	2025-10-30T14:08:00	国土交通省 関東地方整備局
ptn-36	298	ann-50	50	保健センター改修工事（第四地区・第10工区）	神戸支店	in_progress	unmet	5	open_competitive	建築工事	愛知県	2025-10-29	2025-12-05	2025-10-30T09:39:00	国土交通省 関東地方整備局
ptn-36	272	ann-46	46	令和6年度 本地区市営住宅屋上防水工事	千葉支店	not_started	all_met	4	open_competitive	防水工事	静岡県	2025-11-06	2025-12-04	2025-11-08T10:37:00	国土交通省 関東地方整備局
ptn-36	246	ann-41	41	令和7年度 北地区警察署改修工事	北陸支店	in_progress	unmet	5	open_counter	建築工事	福井県	2025-11-01	2025-12-03	2025-11-04T11:35:00	国土交通省 関東地方整備局
